codigo_iccs;subtipo_objeto_robado;nombre_objeto;cantidad;calibre;clase_arma;calidad_de;fabricacion;fecha_evento;hora_evento;tipo_lugar;lugar;codigo_zona;codigo_distrito;codigo_circuito;codigo_subcircuito;nombre_zona;nombre_distrito;nombre_circuito;nombre_subcircuito;codigo_provincia;codigo_canton;codigo_parroquia;nombre_provincia;nombre_canton;nombre_parroquia;tipo_delito;delito;modalidad
05.02.006;ARMA DE FUEGO;CARTUCHERAS;1;OTRO;TIRO A TIRO;APREHENDIDO;ARTESANAL;07/01/2024;2:00;CENTROS DE DIVERSIÓN;NIGHT CLUB;ZONA 4;23D01;23D01C07;23D01C07S01;ZONA 4;SANTO DOMINGO ESTE;CRISTO VIVE;CRISTO VIVE 1;23;2301;230150;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;SANTO DOMINGO DE LOS COLORADOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA;TENENCIA Y PORTE DE ARMAS;SIN_DATO
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;TIRO A TIRO;APREHENDIDO;ARTESANAL;06/01/2024;21:45;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 5;09D17;09D17C02;09D17C02S01;ZONA 5;MILAGRO;UNIVERSITARIO;UNIVERSITARIO 1;9;910;91050;GUAYAS;MILAGRO;MILAGRO;DELITOS CONTRA LA SEGURIDAD PÚBLICA;TENENCIA Y PORTE DE ARMAS;SIN_DATO
05.02.004;ARMA DE FUEGO;CARABINAS;1;OTRO;TIRO A TIRO;INCAUTADA;ARTESANAL;07/01/2024;10:00;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 6;14D01;14D01C06;14D01C06S01;ZONA 6;MORONA;SEVILLA DON BOSCO;SEVILLA DON BOSCO 1;14;1401;140157;MORONA SANTIAGO;MORONA;SEVILLA DON BOSCO;DELITOS CONTRA LA SEGURIDAD PÚBLICA;TENENCIA Y PORTE DE ARMAS;SIN_DATO
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;SE DESCONOCE;APREHENDIDO;ARTESANAL;06/01/2024;23:30;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 5;09D21;09D21C01;09D21C01S01;ZONA 5;YAGUACHI;YAGUACHI SUR;YAGUACHI SUR 1;9;920;92050;GUAYAS;SAN JACINTO DE YAGUACHI;SAN JACINTO DE YAGUACHI;DELITOS CONTRA EL DERECHO A LA PROPIEDAD;ROBO DE MOTOS;ASALTO
05.02.007;ARMA DE FUEGO;ESCOPETA;1;OTRO;TIRO A TIRO;APREHENDIDO;ARTESANAL;07/01/2024;9:31;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 6;01D02;01D02C05;01D02C05S01;ZONA 6;CUENCA SUR;MONAY;MONAY 1;1;101;10150;AZUAY;CUENCA;CUENCA;DELITOS CONTRA LA SEGURIDAD PÚBLICA;TENENCIA Y PORTE DE ARMAS;SIN_DATO
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;SEMI AUTOMÁTICO;RETENIDO;IMPORTADA;07/01/2024;10:40;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 4;23D02;23D02C03;23D02C03S01;ZONA 4;SANTO DOMINGO OESTE;BOMBOLI;BOMBOLI 1;23;2301;230150;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;SANTO DOMINGO DE LOS COLORADOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA;TENENCIA Y PORTE DE ARMAS;SIN_DATO
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;SE DESCONOCE;INCAUTADA;IMPORTADA;07/01/2024;11:45;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 5;12D03;12D03C09;12D03C09S01;ZONA 5;QUEVEDO;SAN CARLOS;SAN CARLOS 1;12;1205;120553;LOS RIOS;QUEVEDO;SAN CARLOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA;TENENCIA Y PORTE DE ARMAS;SIN_DATO
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;SEMI AUTOMÁTICO;INCAUTADA;IMPORTADA;07/01/2024;15:30;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 4;23D03;23D03C01;23D03C01S01;ZONA 4;LA CONCORDIA;CONCORDIA NORTE;CONCORDIA NORTE 1;23;808;80850;SANTO DOMINGO DE LOS TSACHILAS;LA CONCORDIA;LA CONCORDIA;DELITOS CONTRA LA SEGURIDAD PÚBLICA;TENENCIA Y PORTE DE ARMAS;SIN_DATO
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.22;TIRO A TIRO;APREHENDIDO;IMPORTADA;07/01/2024;20:10;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 8;09D03;09D03C02;09D03C02S01;ZONA 8;9 DE OCTUBRE;VICTORIA;VICTORIA 1;9;901;90150;GUAYAS;GUAYAQUIL;GUAYAQUIL;DELITOS CONTRA LA SEGURIDAD PÚBLICA;TENENCIA Y PORTE DE ARMAS;SIN_DATO
05.02.001;ARMA DE FUEGO;AMETRALLADORAS;1;9 mm;AUTOMÁTICO;APREHENDIDO;IMPORTADA;07/01/2024;21:30;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 1;08D04;08D04C02;08D04C02S01;ZONA 1;QUININDE;ROSA ZARATE;ROSA ZARATE 1;8;804;80450;ESMERALDAS;QUININDE;ROSA ZARATE (QUININDE);DELITOS CONTRA LA SEGURIDAD PÚBLICA;TENENCIA Y PORTE DE ARMAS;SIN_DATO
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;SEMI AUTOMÁTICO;APREHENDIDO;IMPORTADA;08/01/2024;16:00;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 1;08D01;08D01C15;08D01C15S01;ZONA 1;ESMERALDAS;PROPICIA;PROPICIA 1;8;801;80150;ESMERALDAS;ESMERALDAS;ESMERALDAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA;TENENCIA Y PORTE DE ARMAS;SIN_DATO
05.02.006;ARMA DE FUEGO;CARTUCHERAS;1;OTRO;TIRO A TIRO;RETENIDO;ARTESANAL;08/01/2024;17:00;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 8;09D09;09D09C03;09D09C03S01;ZONA 8;CEIBOS;CHONGON;CHONGON 1;9;901;90150;GUAYAS;GUAYAQUIL;GUAYAQUIL;DELITOS POR LA PRODUCCIÓN O TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;SIN_DATO
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.22;SE DESCONOCE;RETENIDO;ARTESANAL;08/01/2024;17:00;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 8;09D09;09D09C03;09D09C03S01;ZONA 8;CEIBOS;CHONGON;CHONGON 1;9;901;90150;GUAYAS;GUAYAQUIL;GUAYAQUIL;DELITOS POR LA PRODUCCIÓN O TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;SIN_DATO
05.02.013;ARMA DE FUEGO;PISTOLAS;1;OTRO;SEMI AUTOMÁTICO;RETENIDO;IMPORTADA;09/01/2024;20:55;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 6;01D07;01D07C01;01D07C01S01;ZONA 6;PONCE ENRIQUEZ;SHUMIRAL;SHUMIRAL 1;1;115;11550;AZUAY;CAMILO PONCE ENRIQUEZ;CAMILO PONCE ENRIQUEZ;DELITOS CONTRA LA SEGURIDAD PÚBLICA;TENENCIA Y PORTE DE ARMAS;SIN_DATO
05.02.004;ARMA DE FUEGO;CARABINAS;1;OTRO;TIRO A TIRO;APREHENDIDO;ARTESANAL;09/01/2024;2:30;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 1;08D03;08D03C05;08D03C05S02;ZONA 1;ATACAMES;ATACAMES;ATACAMES 2;8;806;80650;ESMERALDAS;ATACAMES;ATACAMES;DELITOS CONTRA LA SEGURIDAD PÚBLICA;TENENCIA Y PORTE DE ARMAS;SIN_DATO
05.02.004;ARMA DE FUEGO;CARABINAS;1;OTRO;TIRO A TIRO;APREHENDIDO;ARTESANAL;09/01/2024;2:30;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 1;08D03;08D03C05;08D03C05S02;ZONA 1;ATACAMES;ATACAMES;ATACAMES 2;8;806;80650;ESMERALDAS;ATACAMES;ATACAMES;DELITOS CONTRA LA SEGURIDAD PÚBLICA;TENENCIA Y PORTE DE ARMAS;SIN_DATO
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;SE DESCONOCE;APREHENDIDO;ARTESANAL;09/01/2024;17:45;VIVIENDA/ALOJAMIENTO;CASA/VILLA;ZONA 3;16D01;16D01C01;16D01C01S01;ZONA 3;PASTAZA;PUYO SUR;PUYO SUR 1;16;1601;160150;PASTAZA;PASTAZA;PUYO;DELITOS CONTRA LA SEGURIDAD PÚBLICA;TENENCIA Y PORTE DE ARMAS;SIN_DATO
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;SE DESCONOCE;APREHENDIDO;ARTESANAL;09/01/2024;17:45;VIVIENDA/ALOJAMIENTO;CASA/VILLA;ZONA 3;16D01;16D01C01;16D01C01S01;ZONA 3;PASTAZA;PUYO SUR;PUYO SUR 1;16;1601;160150;PASTAZA;PASTAZA;PUYO;DELITOS CONTRA LA SEGURIDAD PÚBLICA;TENENCIA Y PORTE DE ARMAS;SIN_DATO
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;SEMI AUTOMÁTICO;APREHENDIDO;IMPORTADA;09/01/2024;18:00;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 1;08D01;08D01C02;08D01C02S01;ZONA 1;ESMERALDAS;LAS PALMAS;LAS PALMAS 1;8;801;80150;ESMERALDAS;ESMERALDAS;ESMERALDAS;TERRORISMO Y SU FINANCIACIÓN;TERRORISMO;SIN_DATO
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;SEMI AUTOMÁTICO;APREHENDIDO;IMPORTADA;09/01/2024;17:45;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 4;23D03;23D03C01;23D03C01S02;ZONA 4;LA CONCORDIA;CONCORDIA NORTE;CONCORDIA NORTE 2;23;808;80850;SANTO DOMINGO DE LOS TSACHILAS;LA CONCORDIA;LA CONCORDIA;DELITOS CONTRA LA SEGURIDAD PÚBLICA;TENENCIA Y PORTE DE ARMAS;SIN_DATO
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;SEMI AUTOMÁTICO;APREHENDIDO;IMPORTADA;09/01/2024;17:45;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 4;23D03;23D03C01;23D03C01S02;ZONA 4;LA CONCORDIA;CONCORDIA NORTE;CONCORDIA NORTE 2;23;808;80850;SANTO DOMINGO DE LOS TSACHILAS;LA CONCORDIA;LA CONCORDIA;DELITOS CONTRA LA SEGURIDAD PÚBLICA;TENENCIA Y PORTE DE ARMAS;SIN_DATO
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;SE DESCONOCE;RETENIDO;ARTESANAL;09/01/2024;17:00;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 8;09D08;09D08C05;09D08C05S08;ZONA 8;NUEVA PROSPERINA;MONTE SINAI;MONTE SINAI 8;9;901;90150;GUAYAS;GUAYAQUIL;GUAYAQUIL;TERRORISMO Y SU FINANCIACIÓN;ASOCIACIÓN ILÍCITA;SIN_DATO
05.02.013;ARMA DE FUEGO;PISTOLAS;1;OTRO;SEMI AUTOMÁTICO;APREHENDIDO;IMPORTADA;09/01/2024;20:00;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 7;07D02;07D02C02;07D02C02S01;ZONA 7;MACHALA;NUEVO PILO;NUEVO PILO 1;7;701;70150;EL ORO;MACHALA;MACHALA;TERRORISMO Y SU FINANCIACIÓN;TERRORISMO;SIN_DATO
05.02.007;ARMA DE FUEGO;ESCOPETA;1;OTRO;TIRO A TIRO;ENCONTRADA;ARTESANAL;10/01/2024;12:39;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 4;13D02;13D02C09;13D02C09S02;ZONA 4;MANTA;MIRAFLORES;MIRAFLORES 2;13;1308;130850;MANABI;MANTA;MANTA;DELITOS CONTRA LA SEGURIDAD PÚBLICA;ARMAS DE FUEGO, MUNICIONES Y EXPLOSIVOS NO AUTORIZADOS;SIN_DATO
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;SE DESCONOCE;APREHENDIDO;ARTESANAL;10/01/2024;19:30;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 5;02D01;02D01C02;02D01C02S01;ZONA 5;GUARANDA;15 DE MAYO;15 DE MAYO 1;2;201;20150;BOLIVAR;GUARANDA;GUARANDA;TERRORISMO Y SU FINANCIACIÓN;TERRORISMO;SIN_DATO
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;SE DESCONOCE;DECOMISO;IMPORTADA;10/01/2024;21:00;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 5;24D02;24D02C04;24D02C04S01;ZONA 5;LIBERTAD SALINAS;ENRIQUEZ GALLO;ENRIQUEZ GALLO 1;24;2402;240250;SANTA ELENA;LA LIBERTAD;LA LIBERTAD;DELITOS CONTRA EL DERECHO A LA PROPIEDAD;ROBO;SIN_DATO
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.22;TIRO A TIRO;DECOMISO;IMPORTADA;11/01/2024;4:20;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 1;08D01;08D01C14;08D01C14S01;ZONA 1;ESMERALDAS;SANTA VAINAS;SANTA VAINAS 1;8;801;80150;ESMERALDAS;ESMERALDAS;ESMERALDAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA;TENENCIA Y PORTE DE ARMAS;SIN_DATO
05.02.020;ARMA DE FUEGO;OTROS;1;OTRO;TIRO A TIRO;APREHENDIDO;ARTESANAL;11/01/2024;2:40;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 8;09D02;09D02C04;09D02C04S02;ZONA 8;ESTEROS;TRINITARIA NORTE;TRINITARIA NORTE 2;9;901;90150;GUAYAS;GUAYAQUIL;GUAYAQUIL;DELITOS CONTRA LA SEGURIDAD PÚBLICA;ARMAS DE FUEGO, MUNICIONES Y EXPLOSIVOS NO AUTORIZADOS;SIN_DATO
05.02.007;ARMA DE FUEGO;ESCOPETA;1;OTRO;SE DESCONOCE;RETENIDO;IMPORTADA;10/01/2024;17:00;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 5;09D19;09D19C10;09D19C10S02;ZONA 5;DAULE;NOBOL;NOBOL 2;9;925;92550;GUAYAS;NOBOL;NARCISA DE JESUS;DELITOS CONTRA LA SEGURIDAD PÚBLICA;TENENCIA Y PORTE DE ARMAS;SIN_DATO
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;SE DESCONOCE;RETENIDO;IMPORTADA;10/01/2024;17:00;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 5;09D19;09D19C10;09D19C10S02;ZONA 5;DAULE;NOBOL;NOBOL 2;9;925;92550;GUAYAS;NOBOL;NARCISA DE JESUS;DELITOS CONTRA LA SEGURIDAD PÚBLICA;TENENCIA Y PORTE DE ARMAS;SIN_DATO
05.02.007;ARMA DE FUEGO;ESCOPETA;1;OTRO;SE DESCONOCE;RETENIDO;IMPORTADA;10/01/2024;17:00;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 5;09D19;09D19C10;09D19C10S02;ZONA 5;DAULE;NOBOL;NOBOL 2;9;925;92550;GUAYAS;NOBOL;NARCISA DE JESUS;DELITOS CONTRA LA SEGURIDAD PÚBLICA;TENENCIA Y PORTE DE ARMAS;SIN_DATO
05.02.006;ARMA DE FUEGO;CARTUCHERAS;1;OTRO;SE DESCONOCE;RETENIDO;ARTESANAL;10/01/2024;17:00;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 5;09D19;09D19C10;09D19C10S02;ZONA 5;DAULE;NOBOL;NOBOL 2;9;925;92550;GUAYAS;NOBOL;NARCISA DE JESUS;DELITOS CONTRA LA SEGURIDAD PÚBLICA;TENENCIA Y PORTE DE ARMAS;SIN_DATO
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;SE DESCONOCE;RETENIDO;IMPORTADA;10/01/2024;17:00;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 5;09D19;09D19C10;09D19C10S02;ZONA 5;DAULE;NOBOL;NOBOL 2;9;925;92550;GUAYAS;NOBOL;NARCISA DE JESUS;DELITOS CONTRA LA SEGURIDAD PÚBLICA;TENENCIA Y PORTE DE ARMAS;SIN_DATO
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;SE DESCONOCE;RETENIDO;ARTESANAL;10/01/2024;17:00;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 5;09D19;09D19C10;09D19C10S02;ZONA 5;DAULE;NOBOL;NOBOL 2;9;925;92550;GUAYAS;NOBOL;NARCISA DE JESUS;DELITOS CONTRA LA SEGURIDAD PÚBLICA;TENENCIA Y PORTE DE ARMAS;SIN_DATO
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;SE DESCONOCE;RETENIDO;ARTESANAL;10/01/2024;17:00;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 5;09D19;09D19C10;09D19C10S02;ZONA 5;DAULE;NOBOL;NOBOL 2;9;925;92550;GUAYAS;NOBOL;NARCISA DE JESUS;DELITOS CONTRA LA SEGURIDAD PÚBLICA;TENENCIA Y PORTE DE ARMAS;SIN_DATO
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;TIRO A TIRO;INCAUTADA;ARTESANAL;11/01/2024;1:00;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 4;23D01;23D01C07;23D01C07S01;ZONA 4;SANTO DOMINGO ESTE;CRISTO VIVE;CRISTO VIVE 1;23;2301;230150;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;SANTO DOMINGO DE LOS COLORADOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA;TRÁFICO ILÍCITO DE ARMAS DE FUEGO, ARMAS QUÍMICAS, NUCLEARES O BIOLÓGICAS;SIN_DATO
05.02.007;ARMA DE FUEGO;ESCOPETA;1;OTRO;TIRO A TIRO;INCAUTADA;ARTESANAL;11/01/2024;1:00;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 4;23D01;23D01C07;23D01C07S01;ZONA 4;SANTO DOMINGO ESTE;CRISTO VIVE;CRISTO VIVE 1;23;2301;230150;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;SANTO DOMINGO DE LOS COLORADOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA;TRÁFICO ILÍCITO DE ARMAS DE FUEGO, ARMAS QUÍMICAS, NUCLEARES O BIOLÓGICAS;SIN_DATO
05.02.007;ARMA DE FUEGO;ESCOPETA;1;OTRO;TIRO A TIRO;INCAUTADA;ARTESANAL;11/01/2024;1:00;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 4;23D01;23D01C07;23D01C07S01;ZONA 4;SANTO DOMINGO ESTE;CRISTO VIVE;CRISTO VIVE 1;23;2301;230150;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;SANTO DOMINGO DE LOS COLORADOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA;TRÁFICO ILÍCITO DE ARMAS DE FUEGO, ARMAS QUÍMICAS, NUCLEARES O BIOLÓGICAS;SIN_DATO
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;SEMI AUTOMÁTICO;INCAUTADA;ARTESANAL;11/01/2024;1:00;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 4;23D01;23D01C07;23D01C07S01;ZONA 4;SANTO DOMINGO ESTE;CRISTO VIVE;CRISTO VIVE 1;23;2301;230150;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;SANTO DOMINGO DE LOS COLORADOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA;TRÁFICO ILÍCITO DE ARMAS DE FUEGO, ARMAS QUÍMICAS, NUCLEARES O BIOLÓGICAS;SIN_DATO
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;TIRO A TIRO;INCAUTADA;ARTESANAL;11/01/2024;1:00;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 4;23D01;23D01C07;23D01C07S01;ZONA 4;SANTO DOMINGO ESTE;CRISTO VIVE;CRISTO VIVE 1;23;2301;230150;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;SANTO DOMINGO DE LOS COLORADOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA;TRÁFICO ILÍCITO DE ARMAS DE FUEGO, ARMAS QUÍMICAS, NUCLEARES O BIOLÓGICAS;SIN_DATO
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;SEMI AUTOMÁTICO;INCAUTADA;ARTESANAL;11/01/2024;1:00;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 4;23D01;23D01C07;23D01C07S01;ZONA 4;SANTO DOMINGO ESTE;CRISTO VIVE;CRISTO VIVE 1;23;2301;230150;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;SANTO DOMINGO DE LOS COLORADOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA;TRÁFICO ILÍCITO DE ARMAS DE FUEGO, ARMAS QUÍMICAS, NUCLEARES O BIOLÓGICAS;SIN_DATO
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;SEMI AUTOMÁTICO;INCAUTADA;ARTESANAL;11/01/2024;1:00;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 4;23D01;23D01C07;23D01C07S01;ZONA 4;SANTO DOMINGO ESTE;CRISTO VIVE;CRISTO VIVE 1;23;2301;230150;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;SANTO DOMINGO DE LOS COLORADOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA;TRÁFICO ILÍCITO DE ARMAS DE FUEGO, ARMAS QUÍMICAS, NUCLEARES O BIOLÓGICAS;SIN_DATO
05.02.004;ARMA DE FUEGO;CARABINAS;1;OTRO;TIRO A TIRO;APREHENDIDO;ARTESANAL;11/01/2024;2:00;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 6;14D01;14D01C06;14D01C06S01;ZONA 6;MORONA;SEVILLA DON BOSCO;SEVILLA DON BOSCO 1;14;1401;140157;MORONA SANTIAGO;MORONA;SEVILLA DON BOSCO;DELITOS CONTRA LA SEGURIDAD PÚBLICA;ARMAS DE FUEGO, MUNICIONES Y EXPLOSIVOS NO AUTORIZADOS;SIN_DATO
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;SE DESCONOCE;APREHENDIDO;IMPORTADA;11/01/2024;2:00;VIVIENDA/ALOJAMIENTO;CASA/VILLA;ZONA 5;24D02;24D02C07;24D02C07S01;ZONA 5;LIBERTAD SALINAS;PUERTO AGUAJE;PUERTO AGUAJE 1;24;2403;240352;SANTA ELENA;SALINAS;JOSE LUIS TAMAYO (MUEY);DELITOS CONTRA LA SEGURIDAD PÚBLICA;TENENCIA Y PORTE DE ARMAS;SIN_DATO
05.02.007;ARMA DE FUEGO;ESCOPETA;1;OTRO;TIRO A TIRO;RETENIDO;ARTESANAL;10/01/2024;16:35;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 9;17D02;17D02C10;17D02C10S01;ZONA 9;CALDERON;GUAYLLABAMBA;GUAYLLABAMBA 1;17;1701;170163;PICHINCHA;QUITO;GUAYLLABAMBA;DELITOS CONTRA EL DERECHO A LA PROPIEDAD;EXTORSIÓN;SIN_DATO
05.02.011;ARMA DE FUEGO;OTROS ARMAS CORTAS;1;OTRO;SEMI AUTOMÁTICO;APREHENDIDO;IMPORTADA;10/01/2024;21:30;VIVIENDA/ALOJAMIENTO;CASA/VILLA;ZONA 7;19D04;19D04C01;19D04C01S01;ZONA 7;YANTZAZA;YANTZAZA;YANTZAZA 1;19;1905;190550;ZAMORA CHINCHIPE;YANTZAZA;YANTZAZA (YANZATZA);DELITOS CONTRA LA SEGURIDAD PÚBLICA;TENENCIA Y PORTE DE ARMAS;SIN_DATO
05.02.011;ARMA DE FUEGO;OTROS ARMAS CORTAS;1;OTRO;SEMI AUTOMÁTICO;APREHENDIDO;IMPORTADA;10/01/2024;21:30;VIVIENDA/ALOJAMIENTO;CASA/VILLA;ZONA 7;19D04;19D04C01;19D04C01S01;ZONA 7;YANTZAZA;YANTZAZA;YANTZAZA 1;19;1905;190550;ZAMORA CHINCHIPE;YANTZAZA;YANTZAZA (YANZATZA);DELITOS CONTRA LA SEGURIDAD PÚBLICA;TENENCIA Y PORTE DE ARMAS;SIN_DATO
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;TIRO A TIRO;RECUPERADO;IMPORTADA;11/01/2024;11:10;ÁREAS DEDICADAS AL COMERCIO;OTRO LOCAL COMERCIAL;ZONA 1;08D01;08D01C05;08D01C05S01;ZONA 1;ESMERALDAS;EL ARENAL;EL ARENAL 1;8;801;80150;ESMERALDAS;ESMERALDAS;ESMERALDAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA;TENENCIA Y PORTE DE ARMAS;SIN_DATO
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.22;SE DESCONOCE;APREHENDIDO;ARTESANAL;11/01/2024;11:54;ÁREAS DEDICADAS AL COMERCIO;OTRO LOCAL COMERCIAL;ZONA 6;03D03;03D03C01;03D03C01S01;ZONA 6;LA TRONCAL;TRONCAL NORTE;TRONCAL NORTE 1;3;304;30450;CAÑAR;LA TRONCAL;LA TRONCAL;DELITOS CONTRA LA SEGURIDAD PÚBLICA;TENENCIA Y PORTE DE ARMAS;SIN_DATO
05.02.006;ARMA DE FUEGO;CARTUCHERAS;1;OTRO;TIRO A TIRO;RETENIDO;ARTESANAL;11/01/2024;8:00;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 4;13D10;13D10C05;13D10C05S01;ZONA 4;PEDERNALES;COJIMIES;COJIMIES 1;13;1317;131751;MANABI;PEDERNALES;COJIMIES;DELITOS CONTRA LA SEGURIDAD PÚBLICA;TENENCIA Y PORTE DE ARMAS;SIN_DATO
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;SE DESCONOCE;RETENIDO;IMPORTADA;11/01/2024;16:30;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 4;13D01;13D01C04;13D01C04S04;ZONA 4;PORTOVIEJO;EL FLORON;EL FLORON 4;13;1301;130150;MANABI;PORTOVIEJO;PORTOVIEJO;DELITOS CONTRA LA SEGURIDAD PÚBLICA;TENENCIA Y PORTE DE ARMAS;SIN_DATO
